date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:08	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-22f%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/so.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/so.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:08	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-14b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:08	341/341	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-155%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:09	399/399	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-18f%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ss.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ss.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:09	409/409	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-199%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ss.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ss.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:09	928/928	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3a0%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/st.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/st.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:10	933/933	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3a5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/st.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/st.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:12	129682/129682	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1fa92%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:12	129527/129527	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1f9f7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:13	19833/19833	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4d79%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sx.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sx.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:13	19650/19650	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4cc2%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sx.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sx.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:14	651/651	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-28b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sy.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sy.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:14	682/682	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2aa%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sy.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sy.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:15	9061/9061	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2365%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/sz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:16	8973/8973	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-230d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/sz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:17	19375/19375	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4baf%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tc.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tc.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:18	19648/19648	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4cc0%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tc.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tc.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:18	288/288	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-120%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/td.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/td.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:18	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-126%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/td.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/td.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:19	1118/1118	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-45e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:19	1291/1291	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-50b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:19	831/831	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-33f%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:20	839/839	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-347%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:20	300/300	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-12c%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/th.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/th.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:20	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-12b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/th.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/th.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:21	2043/2043	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-7fb%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tj.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tj.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:21	1908/1908	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-774%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tj.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tj.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:21	791/791	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-317%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tk.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tk.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:22	781/781	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-30d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tk.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tk.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:22	658/658	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-292%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:23	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2a3%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:24	44437/44437	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-ad95%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tm.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tm.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:25	944/944	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3b0%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tn.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tn.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:25	385/385	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-181%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/to.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/to.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:26	387/387	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-183%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/to.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/to.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:26	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2b0%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:26	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2b2%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:27	365/365	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-16d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tt.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tt.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:27	393/393	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-189%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tt.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tt.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:27	2929/2929	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-b71%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:28	2925/2925	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-b6d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:28	1252/1252	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4e4%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:29	1228/1228	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4cc%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:29	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-23a%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/tz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:30	680/680	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2a8%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/tz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:30	241/241	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-f1%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ua.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ua.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:30	249/249	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-f9%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ua.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ua.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:31	5311/5311	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-14bf%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ug.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ug.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:31	5274/5274	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-149a%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ug.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ug.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:32	6330/6330	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-18ba%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/um.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/um.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:32	5631/5631	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-15ff%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/um.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/um.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:32	6188/6188	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-182c%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/us.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/us.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:33	5462/5462	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1556%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/us.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/us.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:51:33	1741/1741	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-6cd%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/uy.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/uy.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
